BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
201704,26,1840,201704,26,1845,114418,685950,KENTUCKY,21,2017,0001-04-01,Thunderstorm Wind,C,83,GRAVES,PAH,26-APR-17 18:40:00,CST-6,26-APR-17 18:45:00,0,0,0,0,5.00K,0.00K,NWS Storm Survey,61.00,EG,,,,,,,,,,2,SSE,DOGWOOD,0,N,SYMSONIA,36.8588,-88.5601,36.92,-88.52,"Temperatures warmed into the 80's ahead of a line of thunderstorms over northwest Tennessee and the Missouri Bootheel. The line of storms became severe as it moved rapidly northeast across the Purchase area of western Kentucky. The storms formed ahead of a cold front that extended southward from a low pressure center over the St. Louis area. A combination of moderate instability, sufficient wind shear, and steep low-level lapse rates supported locally damaging winds and an isolated tornado with these storms.","About a mile north of Symsonia, a few trees were uprooted. One of the trees was down on a home. Several miles south-southwest of Symsonia, numerous trees were snapped and uprooted near the intersection of Kentucky Highways 131 and 301.",CSV
201704,16,1437,201704,16,1437,114403,685802,KENTUCKY,21,2017,0001-04-01,Thunderstorm Wind,C,145,MCCRACKEN,PAH,16-APR-17 14:37:00,CST-6,16-APR-17 14:37:00,0,0,0,0,1.00K,0.00K,Trained Spotter,61.00,MG,,,,,,,,,,1,S,HEATH,1,S,HEATH,37.0684,-88.8028,37.0684,-88.8028,"Clusters and short lines of thunderstorms developed during the afternoon hours along a pre-frontal trough extending from northeast to southwest across the Lower Ohio Valley. The air mass was weakly unstable, with mixed-layer cape values generally around 1000 j/kg or less. However, steepening low-level lapse rates with diurnal heating and around 25 to 30 knots of mid-level wind flow promoted isolated damaging winds in the strongest cells.",A wind gust to 70 mph was measured at a residence just north of the U.S. Highway 60 intersection with Highway 996. A tree was uprooted at the residence.,CSV
201704,5,1330,201704,5,1900,114327,690188,KENTUCKY,21,2017,0001-04-01,Strong Wind,Z,4,BALLARD,PAH,05-APR-17 13:30:00,CST-6,05-APR-17 19:00:00,0,0,0,0,1.00K,0.00K,ASOS,35.00,EG,,,,,,,,,,,,,,,,,,,,"A surface low pressure center between St. Louis, MO and Quincy, IL tracked east-northeastward during the afternoon. A warm front extended east-southeast from the low into the lower Ohio Valley. Behind the warm front, strong southwest winds gusted between 40 and 50 mph at times. Scattered thunderstorms increased during the afternoon as solar heating destabilized the atmosphere. Along the warm front, the strongest storm produced hail up to dime-size. Some of the peak wind gusts outside of thunderstorms included 48 mph at Owensboro, 44 mph at Hopkinsville and Paducah, and and 43 mph at Murray.",,CSV
201704,26,1812,201704,26,1820,114418,685929,KENTUCKY,21,2017,0001-04-01,Tornado,C,105,HICKMAN,PAH,26-APR-17 18:12:00,CST-6,26-APR-17 18:20:00,0,0,0,0,425.00K,0.00K,NWS Storm Survey,,,,,EF1,6.43,150,PAH,KY,83,GRAVES,0,ENE,CROLEY,0,ENE,WATTS,36.6334,-88.9223,36.6717,-88.8166,"Temperatures warmed into the 80's ahead of a line of thunderstorms over northwest Tennessee and the Missouri Bootheel. The line of storms became severe as it moved rapidly northeast across the Purchase area of western Kentucky. The storms formed ahead of a cold front that extended southward from a low pressure center over the St. Louis area. A combination of moderate instability, sufficient wind shear, and steep low-level lapse rates supported locally damaging winds and an isolated tornado with these storms.","This tornado began about 4.6 miles southeast of Clinton. The path crossed very close to the intersection of Highways 58 and 307, where the community of Fulgham is located. Peak winds were estimated near 95 mph. Three dozen homes and outbuildings received minor to moderate damage, consisting primarily of loss of shingles, siding, and trim. One home lost about a third of its roof, and another home had the back porch blown off. Several smaller outbuildings or garages were destroyed. A large chicken house lost one-quarter of its roof. Kentucky Highway 307 was closed by downed trees and power lines north of Highway 58. Hundreds of trees and tree limbs were blown down. Four eyewitnesses reported seeing the tornado near Fulgham. Most of the damage was concentrated around and just north of Fulgham. The tornado weakened somewhat as it crossed into Graves County, and the damage track became more intermittent there. The tornado crossed into Graves County about one mile north of where Highway 58 crosses the county line.",CSV
201705,19,800,201705,19,800,114667,687768,KENTUCKY,21,2017,0001-05-01,Flash Flood,C,3,ALLEN,LMK,19-MAY-17 08:00:00,CST-6,19-MAY-17 08:00:00,0,0,0,0,0.00K,0.00K,Mesonet,,,Heavy Rain,,,,,,,,,3,W,SCOTTSVILLE,2,NNW,SCOTTSVILLE,36.75,-86.23,36.7705,-86.1931,"An extremely warm, moist, and unstable air mass resided over the lower Ohio Valley during the middle of May. As a series of strong weather systems passed through the region, rounds of strong to severe thunderstorms developed and tracked across central Kentucky.",Nearly 5 inches of rain was observed by the Kentucky Mesonet station near Scottsville. There were numerous reports of flooding.,CSV
201705,19,817,201705,19,817,114667,687770,KENTUCKY,21,2017,0001-05-01,Flash Flood,C,3,ALLEN,LMK,19-MAY-17 08:17:00,CST-6,19-MAY-17 08:17:00,0,0,0,0,0.00K,0.00K,COOP Observer,,,Heavy Rain,,,,,,,,,1,W,SCOTTSVILLE,1,NW,SCOTTSVILLE,36.75,-86.2,36.7566,-86.1922,"An extremely warm, moist, and unstable air mass resided over the lower Ohio Valley during the middle of May. As a series of strong weather systems passed through the region, rounds of strong to severe thunderstorms developed and tracked across central Kentucky.",The Allen County COOP Observer reported flash flooding in Scottsville. There were many roads closed due to high water.,CSV
201705,19,840,201705,19,840,114667,687772,KENTUCKY,21,2017,0001-05-01,Flash Flood,C,3,ALLEN,LMK,19-MAY-17 08:40:00,CST-6,19-MAY-17 08:40:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,,,,,,1,W,SCOTTSVILLE,1,N,SCOTTSVILLE,36.75,-86.2,36.761,-86.1774,"An extremely warm, moist, and unstable air mass resided over the lower Ohio Valley during the middle of May. As a series of strong weather systems passed through the region, rounds of strong to severe thunderstorms developed and tracked across central Kentucky.",The Allen County Emergency Manager reported numerous roads closed throughout the county due to flash flooding.,CSV
201705,21,1656,201705,21,1656,114667,687774,KENTUCKY,21,2017,0001-05-01,Flash Flood,C,99,HART,LMK,21-MAY-17 16:56:00,CST-6,21-MAY-17 16:56:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,1,N,HORSE CAVE,1,NE,HORSE CAVE,37.19,-85.92,37.1902,-85.9019,"An extremely warm, moist, and unstable air mass resided over the lower Ohio Valley during the middle of May. As a series of strong weather systems passed through the region, rounds of strong to severe thunderstorms developed and tracked across central Kentucky.",Local law enforcement reported that Kentucky Highway 218 was blocked by high water west of US 31W.,CSV
201705,19,1507,201705,19,1507,114667,687775,KENTUCKY,21,2017,0001-05-01,Hail,C,183,OHIO,LMK,19-MAY-17 15:07:00,CST-6,19-MAY-17 15:07:00,0,0,0,0,0.00K,0.00K,Broadcast Media,1.00,,,,,,,,,,,1,N,HARTFORD,1,N,HARTFORD,37.46,-86.92,37.46,-86.92,"An extremely warm, moist, and unstable air mass resided over the lower Ohio Valley during the middle of May. As a series of strong weather systems passed through the region, rounds of strong to severe thunderstorms developed and tracked across central Kentucky.",,CSV
201705,20,1520,201705,20,1520,114667,687776,KENTUCKY,21,2017,0001-05-01,Hail,C,31,BUTLER,LMK,20-MAY-17 15:20:00,CST-6,20-MAY-17 15:20:00,0,0,0,0,0.00K,0.00K,Trained Spotter,0.75,,,,,,,,,,,0,N,MORGANTOWN,0,N,MORGANTOWN,37.22,-86.7,37.22,-86.7,"An extremely warm, moist, and unstable air mass resided over the lower Ohio Valley during the middle of May. As a series of strong weather systems passed through the region, rounds of strong to severe thunderstorms developed and tracked across central Kentucky.",Trained spotters reported dime sized hail.,CSV
201705,20,1600,201705,20,1600,114667,687779,KENTUCKY,21,2017,0001-05-01,Thunderstorm Wind,C,85,GRAYSON,LMK,20-MAY-17 16:00:00,CST-6,20-MAY-17 16:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,53.00,EG,,,,,,,,,,1,SW,MEREDITH,1,SW,MEREDITH,37.39,-86.24,37.39,-86.24,"An extremely warm, moist, and unstable air mass resided over the lower Ohio Valley during the middle of May. As a series of strong weather systems passed through the region, rounds of strong to severe thunderstorms developed and tracked across central Kentucky.",A trained spotter reported a 10 inch diameter tree limb snapped off due to severe thunderstorm winds.,CSV
201704,5,1320,201704,5,1320,114327,685057,KENTUCKY,21,2017,0001-04-01,Hail,C,59,DAVIESS,PAH,05-APR-17 13:20:00,CST-6,05-APR-17 13:20:00,0,0,0,0,0.00K,0.00K,NWS Employee,0.75,,,,,,,,,,,5,N,WHITESVILLE,5,N,WHITESVILLE,37.7524,-86.88,37.7524,-86.88,"A surface low pressure center between St. Louis, MO and Quincy, IL tracked east-northeastward during the afternoon. A warm front extended east-southeast from the low into the lower Ohio Valley. Behind the warm front, strong southwest winds gusted between 40 and 50 mph at times. Scattered thunderstorms increased during the afternoon as solar heating destabilized the atmosphere. Along the warm front, the strongest storm produced hail up to dime-size. Some of the peak wind gusts outside of thunderstorms included 48 mph at Owensboro, 44 mph at Hopkinsville and Paducah, and and 43 mph at Murray.",,CSV
201704,5,1330,201704,5,1900,114327,690189,KENTUCKY,21,2017,0001-04-01,Strong Wind,Z,5,MCCRACKEN,PAH,05-APR-17 13:30:00,CST-6,05-APR-17 19:00:00,0,0,0,0,1.00K,0.00K,ASOS,38.00,MG,,,,,,,,,,,,,,,,,,,,"A surface low pressure center between St. Louis, MO and Quincy, IL tracked east-northeastward during the afternoon. A warm front extended east-southeast from the low into the lower Ohio Valley. Behind the warm front, strong southwest winds gusted between 40 and 50 mph at times. Scattered thunderstorms increased during the afternoon as solar heating destabilized the atmosphere. Along the warm front, the strongest storm produced hail up to dime-size. Some of the peak wind gusts outside of thunderstorms included 48 mph at Owensboro, 44 mph at Hopkinsville and Paducah, and and 43 mph at Murray.",,CSV
201704,5,1330,201704,5,1900,114327,690190,KENTUCKY,21,2017,0001-04-01,Strong Wind,Z,3,CARLISLE,PAH,05-APR-17 13:30:00,CST-6,05-APR-17 19:00:00,0,0,0,0,1.00K,0.00K,ASOS,35.00,EG,,,,,,,,,,,,,,,,,,,,"A surface low pressure center between St. Louis, MO and Quincy, IL tracked east-northeastward during the afternoon. A warm front extended east-southeast from the low into the lower Ohio Valley. Behind the warm front, strong southwest winds gusted between 40 and 50 mph at times. Scattered thunderstorms increased during the afternoon as solar heating destabilized the atmosphere. Along the warm front, the strongest storm produced hail up to dime-size. Some of the peak wind gusts outside of thunderstorms included 48 mph at Owensboro, 44 mph at Hopkinsville and Paducah, and and 43 mph at Murray.",,CSV
201704,5,1330,201704,5,1900,114327,690191,KENTUCKY,21,2017,0001-04-01,Strong Wind,Z,2,HICKMAN,PAH,05-APR-17 13:30:00,CST-6,05-APR-17 19:00:00,0,0,0,0,1.00K,0.00K,ASOS,35.00,EG,,,,,,,,,,,,,,,,,,,,"A surface low pressure center between St. Louis, MO and Quincy, IL tracked east-northeastward during the afternoon. A warm front extended east-southeast from the low into the lower Ohio Valley. Behind the warm front, strong southwest winds gusted between 40 and 50 mph at times. Scattered thunderstorms increased during the afternoon as solar heating destabilized the atmosphere. Along the warm front, the strongest storm produced hail up to dime-size. Some of the peak wind gusts outside of thunderstorms included 48 mph at Owensboro, 44 mph at Hopkinsville and Paducah, and and 43 mph at Murray.",,CSV
201704,30,1146,201704,30,1600,114965,689606,KENTUCKY,21,2017,0001-04-01,Flash Flood,C,7,BALLARD,PAH,30-APR-17 11:46:00,CST-6,30-APR-17 16:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,Heavy Rain,,,,,,,,,2,SSW,KEVIL,1,SW,INGLESIDE,37.0536,-88.9117,37.1095,-88.9295,"Localized flooding developed after a series of weakening thunderstorm complexes crossed western Kentucky during the night of the 29th and morning of the 30th. These storms occurred near a surface front which sagged southward across the region during the evening, then returned north as a warm front the following morning.","A trained spotter near La Center reported some roads were underwater, and ponds and creeks were overflowing.",CSV
201704,5,1330,201704,5,1900,114327,690207,KENTUCKY,21,2017,0001-04-01,Strong Wind,Z,14,UNION,PAH,05-APR-17 13:30:00,CST-6,05-APR-17 19:00:00,0,0,0,0,1.00K,0.00K,AWOS,35.00,EG,,,,,,,,,,,,,,,,,,,,"A surface low pressure center between St. Louis, MO and Quincy, IL tracked east-northeastward during the afternoon. A warm front extended east-southeast from the low into the lower Ohio Valley. Behind the warm front, strong southwest winds gusted between 40 and 50 mph at times. Scattered thunderstorms increased during the afternoon as solar heating destabilized the atmosphere. Along the warm front, the strongest storm produced hail up to dime-size. Some of the peak wind gusts outside of thunderstorms included 48 mph at Owensboro, 44 mph at Hopkinsville and Paducah, and and 43 mph at Murray.",,CSV
201705,20,1818,201705,20,1818,114667,687794,KENTUCKY,21,2017,0001-05-01,Thunderstorm Wind,C,215,SPENCER,LMK,20-MAY-17 18:18:00,EST-5,20-MAY-17 18:18:00,0,0,0,0,50.00K,0.00K,Emergency Manager,70.00,EG,,,,,,,,,,2,W,TAYLORSVILLE,2,W,TAYLORSVILLE,38.03,-85.39,38.03,-85.39,"An extremely warm, moist, and unstable air mass resided over the lower Ohio Valley during the middle of May. As a series of strong weather systems passed through the region, rounds of strong to severe thunderstorms developed and tracked across central Kentucky.","The National Weather Service in conjunction with Spencer County Emergency Management conducted a damage survey near Highway 44 and Carl Monroe Road 2 to 3 miles west of Taylorsville. The survey found a narrow path of straight line wind damage with estimated winds between 75 and 85 MPH. The most significant damage occurred at the path start on Carl Monroe Road where the second level of a cinder block farm building was removed. Roofing material and cinder block debris was scattered to the ENE 100-200 yards downwind. A two-story home also suffered damage in this area with the removal of siding, soffit, and shingles. Debris shattered a window, and a dead-bolted door was blown open after the storm door was ripped off. Several large limbs were ripped out of a tree and tossed across Carl Monroe Road.||Wind damage continued east while paralleling just south of Highway 44 where 3 more hardwood trees were broken or uprooted. Several large hardwood trees were uprooted in the Elk Creek Bottom. Continuing east, wind took shingles off of a home and damaged several trees. Damage ceased 2 miles west of Taylorsville with a final downed tree along Highway 44.||The event lasted 1 to 2 minutes and occurred on the leading edge of a gust front. Many residents noted that no rain was occurring at the time of the event, bur rain started a few minutes later. This matches the radar presentation. All debris was scattered in a divergent ENE to NE direction.",CSV
201705,20,2043,201705,20,2043,114667,687795,KENTUCKY,21,2017,0001-05-01,Thunderstorm Wind,C,97,HARRISON,LMK,20-MAY-17 20:43:00,EST-5,20-MAY-17 20:43:00,0,0,0,0,0.00K,0.00K,Emergency Manager,53.00,EG,,,,,,,,,,3,SW,COLVILLE,3,SW,COLVILLE,38.34,-84.24,38.34,-84.24,"An extremely warm, moist, and unstable air mass resided over the lower Ohio Valley during the middle of May. As a series of strong weather systems passed through the region, rounds of strong to severe thunderstorms developed and tracked across central Kentucky.",The Harrison County emergency manager reported trees down across KY 1940 near Eals Lane.,CSV
